,status,bed,bath,acre_lot,city,state,zip_code,house_size,prev_sold_date,Year,Month,prone_to_calamity,price
52668,for_sale,4,2,0.11,Holyoke,Massachusetts,1040,1989,7/10/1992,1992,July,1,239900
52669,for_sale,3,1,0.3,Lanesborough,Massachusetts,1237,1750,11/27/2002,2002,November,0,200000
52673,for_sale,5,4,0.53,Agawam,Massachusetts,1030,2094,7/31/1996,1996,July,1,439900
52674,for_sale,4,5,25.99,Dalton,Massachusetts,1226,4179,5/28/1993,1993,May,0,1395000
52678,for_sale,3,2,0.08,Pittsfield,Massachusetts,1201,1120,8/30/2001,2001,August,1,149900
52685,for_sale,8,3,0.13,Pittsfield,Massachusetts,1201,2996,5/15/2007,2007,May,1,259000
52687,for_sale,2,1,0.18,Pittsfield,Massachusetts,1201,1040,11/28/2007,2007,November,1,217900
52690,for_sale,8,4,0.42,Pittsfield,Massachusetts,1201,3752,3/25/2003,2003,March,1,275000
52693,for_sale,6,2,0.13,Pittsfield,Massachusetts,1201,2060,12/3/1996,1996,December,1,169900
52699,for_sale,5,2,0.24,North Adams,Massachusetts,1247,2623,1/23/2004,2004,January,1,119900
52710,for_sale,3,2,0.17,Dalton,Massachusetts,1226,1376,7/16/1987,1987,July,0,289900
52714,for_sale,3,2,0.37,North Adams,Massachusetts,1247,1440,3/15/1989,1989,March,1,249000
52715,for_sale,3,1,0.13,Adams,Massachusetts,1220,1642,6/30/2000,2000,June,0,115000
52716,for_sale,3,2,0.08,North Adams,Massachusetts,1247,1950,7/30/2004,2004,July,1,149900
52718,for_sale,3,2,0.21,Pittsfield,Massachusetts,1201,1230,8/11/2008,2008,August,1,165000
52719,for_sale,4,3,0.61,Agawam,Massachusetts,1030,2857,7/31/2006,2006,July,1,589900
52720,for_sale,2,1,0.22,Hinsdale,Massachusetts,1235,706,3/28/1997,1997,March,0,249900
52724,for_sale,4,3,100.5,Blandford,Massachusetts,1008,3063,8/29/2007,2007,August,0,1237542
52730,for_sale,4,1,0.1,Springfield,Massachusetts,1107,1410,3/10/1989,1989,March,1,199919
52732,for_sale,3,5,14.48,Williamsburg,Massachusetts,1038,3112,4/29/2004,2004,April,0,1390000
52733,for_sale,6,3,0.17,Pittsfield,Massachusetts,1201,2592,1/4/2006,2006,January,1,784900
52735,for_sale,6,2,0.16,Pittsfield,Massachusetts,1201,2220,6/23/2008,2008,June,1,784900
52736,for_sale,6,2,0.08,Pittsfield,Massachusetts,1201,2554,5/15/2000,2000,May,1,784900
52739,for_sale,8,4,0.2,Pittsfield,Massachusetts,1201,3904,5/20/2005,2005,May,1,230000
52740,for_sale,3,1,0.32,Pittsfield,Massachusetts,1201,1105,8/27/1987,1987,August,1,59900
52754,for_sale,3,2,0.2,Pittsfield,Massachusetts,1201,1572,1/7/2011,2011,January,1,239900
52756,for_sale,3,2,1.92,Lenox,Massachusetts,1240,2211,8/30/1990,1990,August,0,490000
52757,for_sale,4,2,0.22,Pittsfield,Massachusetts,1201,1870,1/4/2002,2002,January,1,159900
52764,for_sale,4,2,1.16,Lee,Massachusetts,1238,1851,7/31/2009,2009,July,0,419000
52765,for_sale,12,4,0.22,Pittsfield,Massachusetts,1201,4200,2/4/1993,1993,February,1,184900
52766,for_sale,4,3,5.13,Lenox,Massachusetts,1240,2484,7/3/2002,2002,July,0,675000
52767,for_sale,8,8,0.23,Pittsfield,Massachusetts,1201,6120,3/2/1989,1989,March,1,539900
52768,for_sale,3,1,0.24,Lanesborough,Massachusetts,1237,875,10/20/2006,2006,October,0,185000
52769,for_sale,6,3,0.26,Pittsfield,Massachusetts,1201,2800,6/12/2007,2007,June,1,285000
52772,for_sale,5,3,1.66,Westfield,Massachusetts,1085,4296,6/2/2010,2010,June,0,670000
52776,for_sale,6,4,0.22,Pittsfield,Massachusetts,1201,2448,8/12/2002,2002,August,1,175000
52777,for_sale,5,4,3.4,Suffield,Connecticut,6078,3927,11/24/2014,2014,November,0,1350000
52782,for_sale,1,1,5.46,Cummington,Massachusetts,1026,600,5/5/2021,2021,May,0,144000
52783,for_sale,2,1,0.25,South Hadley,Massachusetts,1075,800,7/6/2004,2004,July,0,110000
52786,for_sale,3,1,0.25,Chester,Massachusetts,1011,1367,11/13/2009,2009,November,0,115900
52799,for_sale,20,18,0.71,Pittsfield,Massachusetts,1201,15096,11/17/2010,2010,November,1,239000
52800,for_sale,3,1,3.87,West Springfield,Massachusetts,1089,1008,7/14/1989,1989,July,1,375000
52801,for_sale,4,1,46,Worthington,Massachusetts,1098,2180,10/22/1996,1996,October,0,750000
52803,for_sale,2,1,0.02,Adams,Massachusetts,1220,640,11/4/1988,1988,November,0,99900
52805,for_sale,5,4,58,Savoy,Massachusetts,1256,4685,10/17/1995,1995,October,0,975000
52806,for_sale,4,1,0.28,North Adams,Massachusetts,1247,1357,1/12/2006,2006,January,1,185000
52807,for_sale,3,2,0.46,Pittsfield,Massachusetts,1201,1536,9/12/2005,2005,September,1,299900
52808,for_sale,4,6,34,Williamstown,Massachusetts,1267,7289,11/12/1999,1999,November,0,3200000
52809,for_sale,3,2,0.23,Pittsfield,Massachusetts,1201,1362,12/21/2005,2005,December,1,299999
52810,for_sale,4,2,0.17,Chicopee,Massachusetts,1013,2030,12/30/1996,1996,December,1,195500
52812,for_sale,3,2,0.75,Pittsfield,Massachusetts,1201,2190,12/17/2004,2004,December,1,459900
52813,for_sale,2,2,0.18,Pittsfield,Massachusetts,1201,1094,9/5/2007,2007,September,1,224900
52814,for_sale,4,4,196.1,Lanesborough,Massachusetts,1237,3396,6/16/1999,1999,June,0,999000
52815,for_sale,4,2,0.41,Williamstown,Massachusetts,1267,1545,4/7/2006,2006,April,0,549000
52820,for_sale,10,4,0.13,Pittsfield,Massachusetts,1201,3736,10/1/2013,2013,October,1,475000
52824,for_sale,2,1,0.34,Pittsfield,Massachusetts,1201,791,9/1/2006,2006,September,1,80000
52826,for_sale,3,2,0.25,Holyoke,Massachusetts,1040,4620,12/12/1997,1997,December,1,215000
52834,for_sale,3,2,0.11,Pittsfield,Massachusetts,1201,1122,7/12/2001,2001,July,1,110000
52836,for_sale,2,2,3.8,Clarksburg,Massachusetts,1247,1215,7/12/1996,1996,July,0,315000
52837,for_sale,3,2,0.3,Pittsfield,Massachusetts,1201,1260,1/29/1999,1999,January,1,250000
52838,for_sale,4,2,0.06,Pittsfield,Massachusetts,1201,1872,1/1/1981,1981,January,1,119900
52841,for_sale,8,7,0.13,Adams,Massachusetts,1220,9516,7/6/1988,1988,July,0,369900
52842,for_sale,4,3,4.52,Suffield,Connecticut,6078,3589,11/1/2006,2006,November,0,979900
52844,for_sale,4,3,0.76,Pittsfield,Massachusetts,1201,2582,5/22/2009,2009,May,1,589900
52847,for_sale,3,2,0.14,North Adams,Massachusetts,1247,1525,8/26/1987,1987,August,1,85000
52849,for_sale,4,2,0.36,Pittsfield,Massachusetts,1201,1610,10/22/2008,2008,October,1,279900
52853,for_sale,3,1,0.11,Westfield,Massachusetts,1085,1248,10/30/1998,1998,October,0,235000
52855,for_sale,5,2,0.38,Northampton,Massachusetts,1060,3364,5/22/1991,1991,May,0,689000
52859,for_sale,3,1,0.18,Pittsfield,Massachusetts,1201,1080,1/20/2006,2006,January,1,229900
52867,for_sale,3,3,19.23,Southampton,Massachusetts,1073,2268,11/22/2002,2002,November,0,285000
52870,for_sale,2,1,0.36,Adams,Massachusetts,1220,1032,6/29/2005,2005,June,0,99000
52872,for_sale,2,1,0.15,Easthampton,Massachusetts,1027,1276,11/27/1996,1996,November,1,195000
52877,for_sale,1,1,0.25,Adams,Massachusetts,1220,766,6/9/2006,2006,June,0,139900
52882,for_sale,3,2,0.17,Pittsfield,Massachusetts,1201,1144,9/6/2007,2007,September,1,119900
52884,for_sale,1,1,0.29,Greenfield,Massachusetts,1301,640,3/1/1988,1988,March,0,184900
52886,for_sale,4,2,0.2,Adams,Massachusetts,1220,1846,10/2/2009,2009,October,0,275000
52890,for_sale,4,2,0.25,Enfield,Connecticut,6082,1464,7/1/2009,2009,July,0,260000
52891,for_sale,5,4,0.5,West Springfield,Massachusetts,1089,5694,5/15/1987,1987,May,1,725000
52893,for_sale,2,2,0.18,Pittsfield,Massachusetts,1201,1455,1/31/1986,1986,January,1,159000
52896,for_sale,4,3,0.45,Williamstown,Massachusetts,1267,2822,8/1/2005,2005,August,0,700000
52911,for_sale,3,1,2.8,Clarksburg,Massachusetts,1247,1520,2/17/2009,2009,February,0,126000
52912,for_sale,4,2,0.18,Pittsfield,Massachusetts,1201,2023,6/22/2007,2007,June,1,213900
52914,for_sale,4,1,0.77,Pittsfield,Massachusetts,1201,1644,2/3/2010,2010,February,1,269000
52915,for_sale,8,4,0.24,Pittsfield,Massachusetts,1201,3344,4/30/1992,1992,April,1,169000
52920,for_sale,3,1,0.13,Holyoke,Massachusetts,1040,1456,10/21/2019,2019,October,1,279900
52921,for_sale,4,2,0.12,Holyoke,Massachusetts,1040,1599,1/31/1996,1996,January,1,214900
52924,for_sale,4,2,0.24,West Springfield,Massachusetts,1089,2002,1/2/2019,2019,January,1,349900
52930,for_sale,3,2,0.25,Northampton,Massachusetts,1062,1609,6/29/2004,2004,June,0,425000
52932,for_sale,4,1,0.91,Easthampton,Massachusetts,1027,1404,9/23/2021,2021,September,1,349900
52934,for_sale,3,2,0.5,Westfield,Massachusetts,1085,1688,7/9/2004,2004,July,0,329000
52937,for_sale,3,2,0.63,Enfield,Connecticut,6082,1308,10/13/2021,2021,October,0,269900
52938,for_sale,2,1,0.12,Pittsfield,Massachusetts,1201,841,10/31/1997,1997,October,1,189900
52939,for_sale,4,2,0.18,Northampton,Massachusetts,1060,2382,8/2/1990,1990,August,0,824900
52942,for_sale,5,5,0.75,Westfield,Massachusetts,1085,3213,2/13/2004,2004,February,0,749900
52943,for_sale,3,1,0.26,Holyoke,Massachusetts,1040,1096,5/10/2019,2019,May,1,289900
52954,for_sale,4,3,2.5,Florida,Massachusetts,1247,2351,3/19/2012,2012,March,0,599000
52955,for_sale,3,1,0.11,North Adams,Massachusetts,1247,1548,6/15/1995,1995,June,1,229000
52957,for_sale,3,1,0.25,Adams,Massachusetts,1220,1105,10/29/1992,1992,October,0,199900
52958,for_sale,4,2,0.14,Holyoke,Massachusetts,1040,2040,8/16/2000,2000,August,1,185000
52960,for_sale,4,4,1.38,Suffield,Connecticut,6078,4089,11/1/2002,2002,November,0,827000
52965,for_sale,4,4,3.34,Lee,Massachusetts,1238,3381,7/28/2008,2008,July,0,599000
52967,for_sale,3,2,0.36,Agawam,Massachusetts,1001,1276,10/12/2012,2012,October,1,289900
52970,for_sale,3,4,1.11,Westfield,Massachusetts,1085,3577,2/28/1997,1997,February,0,539000
52971,for_sale,4,4,0.37,Westfield,Massachusetts,1085,2160,8/30/1991,1991,August,0,324900
52979,for_sale,6,2,0.12,Pittsfield,Massachusetts,1201,2664,4/1/1980,1980,April,1,209000
52980,for_sale,2,1,0.48,Southampton,Massachusetts,1073,1115,9/29/2000,2000,September,0,319000
52981,for_sale,5,2,0.17,Enfield,Connecticut,6082,1980,12/17/2019,2019,December,0,289000
52985,for_sale,4,2,0.11,Chicopee,Massachusetts,1013,1872,8/20/2004,2004,August,1,259900
52987,for_sale,5,5,2,Williamsburg,Massachusetts,1096,4476,6/30/2009,2009,June,0,1290000
52993,for_sale,4,2,0.93,Clarksburg,Massachusetts,1247,1404,2/25/2009,2009,February,0,249900
52994,for_sale,3,2,0.23,Dalton,Massachusetts,1226,1452,7/6/2001,2001,July,0,159900
52996,for_sale,6,3,0.21,North Adams,Massachusetts,1247,4742,5/27/2003,2003,May,1,450000
52997,for_sale,2,1,1,Clarksburg,Massachusetts,1247,672,2/1/1999,1999,February,0,59900
52998,for_sale,3,1,0.14,Dalton,Massachusetts,1226,1522,10/11/2005,2005,October,0,214900
52999,for_sale,3,1,0.21,Adams,Massachusetts,1220,1632,5/7/2008,2008,May,0,170000
53002,for_sale,2,1,0.39,Pittsfield,Massachusetts,1201,720,12/29/2006,2006,December,1,219900
53006,for_sale,3,3,0.14,Holyoke,Massachusetts,1040,1978,6/24/2009,2009,June,1,289000
53009,for_sale,5,3,0.59,Westfield,Massachusetts,1085,2287,10/2/1989,1989,October,0,324900
53014,for_sale,3,3,0.4,Easthampton,Massachusetts,1027,1916,1/25/2008,2008,January,1,449000
53015,for_sale,3,2,1.25,Otis,Massachusetts,1253,1792,4/22/2005,2005,April,0,409000
53017,for_sale,3,1,0.21,West Springfield,Massachusetts,1089,1588,3/31/2006,2006,March,1,324900
53021,for_sale,5,2,0.64,Suffield,Connecticut,6078,1894,9/14/2015,2015,September,0,445000
53022,for_sale,2,1,0.5,Northampton,Massachusetts,1062,1072,9/9/1999,1999,September,0,399999
53025,for_sale,3,1,0.34,Easthampton,Massachusetts,1027,1248,1/6/2012,2012,January,1,350000
53042,for_sale,3,2,0.16,Pittsfield,Massachusetts,1201,1809,11/8/2017,2017,November,1,249900
53043,for_sale,5,3,0.51,Pittsfield,Massachusetts,1201,5023,10/19/1987,1987,October,1,699900
53051,for_sale,3,2,0.46,Agawam,Massachusetts,1001,1476,11/20/1986,1986,November,1,384900
53052,for_sale,3,3,0.17,Pittsfield,Massachusetts,1201,1326,3/29/2007,2007,March,1,265000
53053,for_sale,6,3,0.31,Holyoke,Massachusetts,1040,2408,12/14/2007,2007,December,1,365000
53054,for_sale,3,2,0.27,Chicopee,Massachusetts,1013,1265,10/18/2000,2000,October,1,259900
53056,for_sale,3,2,0.41,Williamstown,Massachusetts,1267,1684,10/5/2001,2001,October,0,359900
53059,for_sale,2,2,1,Westfield,Massachusetts,1085,1341,1/5/2022,2022,January,0,237900
53078,for_sale,4,2,17.84,Huntington,Massachusetts,1050,2196,9/8/2014,2014,September,0,380000
53079,for_sale,3,1,0.4,Williamsburg,Massachusetts,1096,1529,4/30/2015,2015,April,0,265000
53080,for_sale,3,2,0.16,Pittsfield,Massachusetts,1201,1352,11/21/2001,2001,November,1,209000
53083,for_sale,4,3,0.18,Holyoke,Massachusetts,1040,4704,4/26/1989,1989,April,1,249900
53085,for_sale,3,1,0.17,Pittsfield,Massachusetts,1201,1180,12/6/2005,2005,December,1,139900
53090,for_sale,4,1,0.65,Westfield,Massachusetts,1085,2120,8/31/1999,1999,August,0,219900
53094,for_sale,3,1,0.8,Easthampton,Massachusetts,1027,1040,7/21/2006,2006,July,1,309000
53099,for_sale,4,2,0.17,Holyoke,Massachusetts,1040,2094,8/13/2003,2003,August,1,299987
53102,for_sale,3,1,0.28,Agawam,Massachusetts,1030,1260,9/15/2006,2006,September,1,300000
53103,for_sale,4,2,0.13,Holyoke,Massachusetts,1040,1529,3/22/2021,2021,March,1,229000
53106,for_sale,3,2,0.55,Westfield,Massachusetts,1085,1728,7/31/2019,2019,July,0,399900
53109,for_sale,4,1,0.17,Westfield,Massachusetts,1085,1454,3/12/2012,2012,March,0,259900
53110,for_sale,5,2,0.06,Enfield,Connecticut,6082,1824,1/13/2022,2022,January,0,229900
53113,for_sale,4,4,0.68,Suffield,Connecticut,6078,4023,5/15/2015,2015,May,0,840000
53114,for_sale,5,3,0.15,Pittsfield,Massachusetts,1201,2549,12/1/1997,1997,December,1,225000
53115,for_sale,5,4,0.16,Pittsfield,Massachusetts,1201,3071,10/1/2004,2004,October,1,299900
53118,for_sale,4,2,0.1,North Adams,Massachusetts,1247,1822,6/12/2000,2000,June,1,49999
53125,for_sale,3,3,1.07,Suffield,Connecticut,6078,1630,3/31/2021,2021,March,0,419900
53126,for_sale,4,3,0.69,Blandford,Massachusetts,1008,3476,7/2/2007,2007,July,0,675000
53127,for_sale,3,2,0.5,Cheshire,Massachusetts,1225,1756,9/14/1993,1993,September,0,324900
53128,for_sale,6,2,0.62,Russell,Massachusetts,1071,2520,8/12/2016,2016,August,0,250000
53130,for_sale,4,3,1.6,Blandford,Massachusetts,1008,1960,5/1/2015,2015,May,0,399900
53131,for_sale,6,2,0.14,Enfield,Connecticut,6082,2676,10/31/2003,2003,October,0,166259
53136,for_sale,2,1,0.28,Chicopee,Massachusetts,1013,1207,11/29/2011,2011,November,1,240000
53137,for_sale,3,2,0.4,West Springfield,Massachusetts,1089,1322,1/20/1995,1995,January,1,279900
53138,for_sale,3,2,0.34,Westfield,Massachusetts,1085,1424,11/10/2021,2021,November,0,299413
53139,for_sale,3,2,0.3,Holyoke,Massachusetts,1040,1880,2/15/2002,2002,February,1,365000
53140,for_sale,5,2,0.6,Westfield,Massachusetts,1085,2700,7/16/2007,2007,July,0,375000
53142,for_sale,5,2,0.2,Pittsfield,Massachusetts,1201,2304,12/3/1993,1993,December,1,389000
53143,for_sale,3,3,0.52,Cheshire,Massachusetts,1225,2191,12/3/2007,2007,December,0,355000
53144,for_sale,3,2,0.14,Northampton,Massachusetts,1062,1728,5/30/2003,2003,May,0,499000
53145,for_sale,4,3,0.41,Easthampton,Massachusetts,1027,2590,10/1/2003,2003,October,1,579900
53146,for_sale,4,2,0.21,Pittsfield,Massachusetts,1201,1200,7/28/2005,2005,July,1,209900
53147,for_sale,3,2,0.12,Northampton,Massachusetts,1060,1531,5/1/2009,2009,May,0,489900
53149,for_sale,3,1,0.65,West Springfield,Massachusetts,1089,1424,6/28/2004,2004,June,1,299000
53151,for_sale,4,3,0.46,Pittsfield,Massachusetts,1201,2908,12/1/2010,2010,December,1,629900
53152,for_sale,6,2,0.23,Holyoke,Massachusetts,1040,2399,9/5/2017,2017,September,1,339000
53155,for_sale,4,1,1.06,Holyoke,Massachusetts,1040,1243,8/30/1988,1988,August,1,279900
53160,for_sale,4,1,6.7,East Windsor,Connecticut,6016,2116,10/13/1998,1998,October,0,229900
53162,for_sale,3,2,1.76,Agawam,Massachusetts,1001,1968,9/19/2008,2008,September,1,199999
53166,for_sale,3,1,0.39,Enfield,Connecticut,6082,1494,7/6/2015,2015,July,0,249900
53168,for_sale,5,4,2.06,Suffield,Connecticut,6078,3323,7/2/2018,2018,July,0,539000
53174,for_sale,4,2,0.32,Windsor Locks,Connecticut,6096,1735,3/3/2014,2014,March,0,221000
53184,for_sale,3,2,0.25,Holyoke,Massachusetts,1040,1637,6/26/2002,2002,June,1,174900
53191,for_sale,5,3,0.12,Enfield,Connecticut,6082,3117,7/1/2014,2014,July,0,270000
53194,for_sale,3,1,0.06,Enfield,Connecticut,6082,1209,8/5/2021,2021,August,0,189900
53201,for_sale,3,1,0.8,Windsor Locks,Connecticut,6096,1256,6/2/2010,2010,June,0,245900
53204,for_sale,3,1,0.69,Southampton,Massachusetts,1073,1200,7/10/2000,2000,July,0,300000
53207,for_sale,4,4,1.56,Suffield,Connecticut,6078,3275,10/17/2002,2002,October,0,699900
53209,for_sale,5,4,0.53,Agawam,Massachusetts,1030,2094,7/31/1996,1996,July,1,439900
53219,for_sale,4,3,1.2,Suffield,Connecticut,6078,3590,5/30/2014,2014,May,0,749999
53221,for_sale,6,4,0.19,Enfield,Connecticut,6082,1664,12/31/2002,2002,December,0,174900
53227,for_sale,3,2,0.37,Windsor Locks,Connecticut,6096,1440,2/25/1998,1998,February,0,179900
53229,for_sale,3,3,0.76,Enfield,Connecticut,6082,2142,5/30/2013,2013,May,0,499900
53230,for_sale,2,1,1.02,Enfield,Connecticut,6082,1212,8/30/2000,2000,August,0,189900
53233,for_sale,4,2,0.17,Enfield,Connecticut,6082,1655,12/28/2020,2020,December,0,199900
53235,for_sale,2,3,0.58,Suffield,Connecticut,6078,1902,5/5/1994,1994,May,0,280000
53241,for_sale,3,3,0.79,East Windsor,Connecticut,6016,1885,1/25/1999,1999,January,0,369900
53242,for_sale,2,1,0.22,Hinsdale,Massachusetts,1235,706,3/28/1997,1997,March,0,249900
53243,for_sale,4,2,1.39,Suffield,Connecticut,6078,1482,7/25/2003,2003,July,0,300000
53244,for_sale,4,3,0.61,Agawam,Massachusetts,1030,2857,7/31/2006,2006,July,1,589900
53245,for_sale,3,3,0.69,East Windsor,Connecticut,6016,2022,5/30/2002,2002,May,0,319900
53246,for_sale,3,1,0.32,Enfield,Connecticut,6082,1576,9/27/1990,1990,September,0,225000
53247,for_sale,3,2,0.29,Enfield,Connecticut,6082,1587,7/1/2015,2015,July,0,274900
53248,for_sale,4,1,0.1,Springfield,Massachusetts,1107,1410,3/10/1989,1989,March,1,199919
53249,for_sale,3,3,0.62,Suffield,Connecticut,6078,1461,4/8/2008,2008,April,0,310000
53251,for_sale,5,3,1.66,Westfield,Massachusetts,1085,4296,6/2/2010,2010,June,0,670000
53252,for_sale,3,2,0.12,Enfield,Connecticut,6082,1504,1/16/2003,2003,January,0,224900
53253,for_sale,3,2,0.12,Enfield,Connecticut,6082,1479,7/12/2016,2016,July,0,290000
53254,for_sale,4,3,100.5,Blandford,Massachusetts,1008,3063,8/29/2007,2007,August,0,1237542
53257,for_sale,3,1,0.35,Windsor Locks,Connecticut,6096,996,12/3/2021,2021,December,0,269900
53261,for_sale,3,2,0.14,Enfield,Connecticut,6082,1456,8/27/2020,2020,August,0,295000
53263,for_sale,5,4,3.4,Suffield,Connecticut,6078,3927,11/24/2014,2014,November,0,1350000
53264,for_sale,3,3,1,Enfield,Connecticut,6082,2010,1/6/2022,2022,January,0,495000
53265,for_sale,6,2,0.24,Enfield,Connecticut,6082,2296,8/1/2005,2005,August,0,195000
53268,for_sale,3,1,0.25,Chester,Massachusetts,1011,1367,11/13/2009,2009,November,0,115900
53271,for_sale,5,3,0.51,East Windsor,Connecticut,6088,1568,11/15/1988,1988,November,0,234500
53276,for_sale,4,2,0.26,Windsor Locks,Connecticut,6096,2320,12/28/2006,2006,December,0,209900
53278,for_sale,3,1,3.87,West Springfield,Massachusetts,1089,1008,7/14/1989,1989,July,1,375000
53281,for_sale,3,1,0.11,Westfield,Massachusetts,1085,1248,10/30/1998,1998,October,0,235000
53284,for_sale,3,3,0.48,Windsor Locks,Connecticut,6096,1708,3/23/2018,2018,March,0,335000
53286,for_sale,3,2,0.22,Enfield,Connecticut,6082,1428,7/29/2019,2019,July,0,249900
53287,for_sale,4,3,4.52,Suffield,Connecticut,6078,3589,11/1/2006,2006,November,0,979900
53288,for_sale,4,1,0.29,Enfield,Connecticut,6082,1512,12/23/2019,2019,December,0,280000
53289,for_sale,4,2,0.25,Enfield,Connecticut,6082,1464,7/1/2009,2009,July,0,260000
53292,for_sale,3,1,0.29,Enfield,Connecticut,6082,1008,9/17/1984,1984,September,0,200000
53297,for_sale,3,2,0.56,Enfield,Connecticut,6082,1480,4/1/2016,2016,April,0,339999
53302,for_sale,9,3,0.2,Enfield,Connecticut,6082,2928,1/28/2013,2013,January,0,279500
53311,for_sale,3,3,19.23,Southampton,Massachusetts,1073,2268,11/22/2002,2002,November,0,285000
53318,for_sale,3,2,0.35,Suffield,Connecticut,6078,1864,12/1/2021,2021,December,0,359800
53322,for_sale,3,3,0.64,Suffield,Connecticut,6078,1481,10/11/2013,2013,October,0,345000
53323,for_sale,5,4,0.5,West Springfield,Massachusetts,1089,5694,5/15/1987,1987,May,1,725000
53324,for_sale,3,1,0.13,Holyoke,Massachusetts,1040,1456,10/21/2019,2019,October,1,279900
53327,for_sale,10,4,1.09,East Windsor,Connecticut,6088,4816,7/23/2019,2019,July,0,440000
53328,for_sale,3,2,0.12,Enfield,Connecticut,6082,1056,3/17/2009,2009,March,0,209000
53330,for_sale,4,2,0.24,West Springfield,Massachusetts,1089,2002,1/2/2019,2019,January,1,349900
53331,for_sale,4,2,0.59,Suffield,Connecticut,6078,2091,8/26/2004,2004,August,0,399700
53332,for_sale,3,3,1.03,Suffield,Connecticut,6078,1310,12/18/2017,2017,December,0,375000
53337,for_sale,4,3,0.79,Suffield,Connecticut,6078,2491,10/31/1995,1995,October,0,519900
53339,for_sale,3,2,0.46,Enfield,Connecticut,6082,1469,4/4/2007,2007,April,0,329000
53340,for_sale,4,1,0.91,Easthampton,Massachusetts,1027,1404,9/23/2021,2021,September,1,349900
53341,for_sale,3,2,0.5,Westfield,Massachusetts,1085,1688,7/9/2004,2004,July,0,329000
53343,for_sale,3,2,0.63,Enfield,Connecticut,6082,1308,10/13/2021,2021,October,0,269900
53345,for_sale,5,5,0.75,Westfield,Massachusetts,1085,3213,2/13/2004,2004,February,0,749900
53347,for_sale,3,1,0.26,Holyoke,Massachusetts,1040,1096,5/10/2019,2019,May,1,289900
53354,for_sale,3,3,1.35,Suffield,Connecticut,6093,3340,7/16/2007,2007,July,0,459900
53357,for_sale,4,4,1.38,Suffield,Connecticut,6078,4089,11/1/2002,2002,November,0,827000
53360,for_sale,3,2,0.73,Enfield,Connecticut,6082,972,8/18/2006,2006,August,0,224000
53362,for_sale,3,2,0.76,Windsor Locks,Connecticut,6096,1680,11/3/2010,2010,November,0,299900
